year,month,state,primary.mode,etiology,serotype.or.genotype,etiology.status,setting,illnesses,hospitalizations,deaths,food.vehicle,food.contaminated.ingredient,ifsac.category,water.exposure,water.type,water.status
2012,12,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,26,0,0,"shrimp coconut; shrimp dijon; green beans; mushrooms,spinach stuffed",NA,Multiple,NA,NA,NA
2012,11,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,7,0,0,crepes,NA,Multiple,NA,NA,NA
2012,8,Illinois,Food,NA,NA,NA,Grocery store,21,0,0,cupcakes,NA,Multiple,NA,NA,NA
2012,8,Illinois,Food,salmonella,"I 4,[5],12:i:-",confirmed,Long-term care/nursing home/assisted living facility,4,4,0,NA,NA,NA,NA,NA,NA
2012,12,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,NA,57,0,0,NA,NA,NA,NA,NA,NA
2012,12,Iowa,Food,salmonella,Mbandaka,confirmed,NA,2,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Food,campylobacter,NA,confirmed,Unknown,8,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Food,clostridium,NA,confirmed,Private home/residence,17,0,0,"soup, chicken noodle",NA,Multiple,NA,NA,NA
2012,11,Wisconsin,Food,clostridium,NA,suspected,Restaurant - Sit-down dining,8,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Food,bacillus,NA, suspected,Restaurant - Sit-down dining,8,0,0,NA,NA,NA,NA,NA,NA
2012,4,Illinois,Animal Contact,salmonella,"Pomona; Sandiego; Sandiego; Typhimurium; I 4,[5],12:i:-",confirmed,Private home/residence,12,3,0,NA,NA,NA,NA,NA,NA
2012,4,Illinois,Animal Contact,salmonella,"Pomona; Sandiego; Sandiego; Typhimurium; I 4,[5],12:i:-", confirmed,Private home/residence,12,3,0,NA,NA,NA,NA,NA,NA
2012,4,Illinois,Animal Contact,salmonella,"Pomona; Sandiego; Sandiego; Typhimurium; I 4,[5],12:i:-", confirmed,Private home/residence,12,3,0,NA,NA,NA,NA,NA,NA
2012,4,Illinois,Animal Contact,salmonella,"Pomona; Sandiego; Sandiego; Typhimurium; I 4,[5],12:i:-", confirmed,Private home/residence,12,3,0,NA,NA,NA,NA,NA,NA
2012,4,Illinois,Animal Contact,salmonella,"Pomona; Sandiego; Sandiego; Typhimurium; I 4,[5],12:i:-", confirmed,Private home/residence,12,3,0,NA,NA,NA,NA,NA,NA
2012,5,Wisconsin,Food,salmonella,Dublin;,confirmed,Private home/residence,21,5,0,"beef, laab raw; beef, intestine soup with vegetables; beef, laab cooked","beef, raw; beef; beef",Beef,NA,NA,NA
2012,5,Wisconsin,Food,campylobacter,Dublin;, suspected,Private home/residence,21,5,0,"beef, laab raw; beef, intestine soup with vegetables; beef, laab cooked","beef, raw; beef; beef",Beef,NA,NA,NA
2012,12,Wisconsin,Food,e. coli,O157:H7,confirmed,Grocery store,17,0,0,"ground beef, raw",beef,Beef,NA,NA,NA
2012,7,Wisconsin,Water, giardia unknown,GI.3; ;, suspected,Park - State Park,125,1,0,NA,NA,NA,Recreational water -- untreated,Lake/Reservoir/Impoundment,Reviewed
2012,7,Wisconsin,Water,cryptosporidium,GI.3; ;, suspected,Park - State Park,125,1,0,NA,NA,NA,Recreational water -- untreated,Lake/Reservoir/Impoundment,Reviewed
2012,7,Wisconsin,Water,e. coli,O157:H7,confirmed,Other,7,3,0,NA,NA,NA,Recreational water -- untreated,Lake/Reservoir/Impoundment,Reviewed
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,17,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,32,3,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,sapovirus,NA,suspected,School/college/university,81,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,64,1,1,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,1,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2012,1,Wisconsin,Person-to-person,NA,NA,NA,"Other, specify",20,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,16,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,1,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,34,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,42,1,1,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,30,1,0,NA,NA,NA,NA,NA,NA
2012,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,1,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,18,1,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,0,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,1,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,1,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,32,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,17,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,2,0,NA,NA,NA,NA,NA,NA
2012,5,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Child day care,22,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,salmonella,Saintpaul,confirmed,Child day care,3,0,0,NA,NA,NA,NA,NA,NA
2012,6,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2012,6,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,16,0,0,NA,NA,NA,NA,NA,NA
2012,6,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,3,0,NA,NA,NA,NA,NA,NA
2012,7,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,19,0,0,NA,NA,NA,NA,NA,NA
2012,4,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,30,0,0,NA,NA,NA,NA,NA,NA
2012,7,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2012,7,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,17,0,0,NA,NA,NA,NA,NA,NA
2012,7,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,17,1,0,NA,NA,NA,NA,NA,NA
2012,8,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,8,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2012,8,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2012,8,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2012,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2012,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2012,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,1,0,NA,NA,NA,NA,NA,NA
2012,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,7,0,0,NA,NA,NA,NA,NA,NA
2012,9,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,25,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,12,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,5,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,28,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,14,2,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,16,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,9,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Person-to-person,sapovirus,unknown,suspected,School/college/university,56,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,25,1,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,31,1,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,4,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,1,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,19,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,3,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,25,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,1,1,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,23,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,16,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,44,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,38,0,0,NA,NA,NA,NA,NA,NA
2012,12,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,22,0,0,NA,NA,NA,NA,NA,NA
2012,3,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,2,0,NA,NA,NA,NA,NA,NA
2012,7,Wisconsin,Person-to-person,shigella,GI.5;, confirmed,Camp,81,0,0,NA,NA,NA,NA,NA,NA
2012,11,Wisconsin,Person-to-person,sapovirus,NA,suspected,School/college/university,81,0,0,NA,NA,NA,NA,NA,NA
2012,10,Wisconsin,Indeterminate/Other/Unknown,e. coli,O157:H7,confirmed,"Other, specify",2,1,0,NA,NA,NA,NA,NA,NA
2012,8,Illinois,Water,pantoea agglomerans,NA,confirmed,Hospital/Health Care,12,9,0,NA,NA,NA,Drinking water,Community,Reviewed
2012,8,Illinois,Water, pantoea agglomerans,NA, confirmed,Hospital/Health Care,12,9,0,NA,NA,NA,Drinking water,Community,Reviewed
2012,9,Wisconsin,Indeterminate/Other/Unknown,NA,NA,NA,Restaurant,9,0,0,NA,NA,NA,NA,NA,NA
2013,1,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining; Private home/residence,22,1,0,NA,NA,NA,NA,NA,NA
2013,1,Iowa,Food,staphylococcus,NA,confirmed,Restaurant - Sit-down dining,15,0,0,"chicken, tetrazini",chicken,Chicken,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),30,0,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,Banquet Facility (food prepared and served on-site),9,0,0,NA,NA,NA,NA,NA,NA
2013,2,Iowa,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",11,0,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,25,0,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Person-to-person,NA,NA,NA,Restaurant,5,0,0,NA,NA,NA,NA,NA,NA
2013,2,Iowa,Person-to-person,NA,NA,NA,Restaurant,2,0,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,8,1,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),12,0,0,NA,NA,NA,NA,NA,NA
2013,1,Iowa,Indeterminate/Other/Unknown,NA,NA,NA,Long-term care/nursing home/assisted living facility,38,0,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Person-to-person,NA,NA,NA,Child day care,8,1,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Person-to-person,campylobacter,NA, suspected,Event space,16,0,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Food,salmonella,Typhimurium,confirmed,Restaurant - other or unknown type,3,0,0,NA,NA,NA,NA,NA,NA
2013,2,Illinois,Food,trichinella,NA,confirmed,Private home/residence,9,1,0,boar meat,NA,Game,NA,NA,NA
2013,4,Illinois,Food,rotavirus,NA,confirmed,Banquet Facility (food prepared and served on-site),58,0,0,NA,NA,NA,NA,NA,NA
2013,4,Iowa,Person-to-person,NA,NA,NA,Restaurant,4,0,0,NA,NA,NA,NA,NA,NA
2013,4,Iowa,Person-to-person,NA,NA,NA,Event space,6,2,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,8,0,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,13,0,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,6,0,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,salmonella,Infantis,confirmed,Grocery store,8,3,0,NA,NA,NA,NA,NA,NA
2013,5,Illinois,Food,e. coli,O157:H7,confirmed,Restaurant - Sit-down dining,51,10,0,NA,NA,NA,NA,NA,NA
2013,4,Illinois,Food,salmonella,Montevideo,confirmed,Restaurant - Sit-down dining,9,3,0,NA,NA,NA,NA,NA,NA
2013,4,Iowa,Animal Contact,salmonella,Infantis,confirmed,Other (specify),5,0,0,NA,NA,NA,NA,NA,NA
2013,6,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,13,0,0,NA,NA,NA,NA,NA,NA
2013,6,Iowa,Food,salmonella,Enteritidis,confirmed,Unknown,31,5,0,NA,NA,NA,NA,NA,NA
2013,7,Illinois,Water,cryptosporidium,NA,suspected,Community/Municipality,3,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2013,7,Iowa,Water,cryptosporidium,unknown,confirmed,Park - Community/Municipal,8,0,0,NA,NA,NA,Recreational water -- treated,"Pool - Kiddie/Wading, Public",Reviewed
2013,7,Iowa,Water,cryptosporidium,NA,confirmed,Park - Community/Municipal,5,0,0,NA,NA,NA,Recreational water -- treated,Pool - Swimming Pool,Reviewed
2013,6,Iowa,Water,cryptosporidium,NA,confirmed,Park - Community/Municipal,10,0,0,NA,NA,NA,Recreational water -- treated,"Pool - Kiddie/Wading, Public",Reviewed
2013,6,Wisconsin,Food,scombroid toxin,NA,suspected,Restaurant - Sit-down dining,4,0,0,tuna salad,yellowfin tuna,Fish,NA,NA,NA
2013,7,Illinois,Food,vibrio,NA,confirmed,Restaurant - other or unknown type,2,1,0,oysters,oysters,Mollusks,NA,NA,NA
2013,8,Illinois,Food,NA,NA,NA,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,0,NA,NA,NA,NA,NA,NA
2013,3,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),21,0,0,NA,NA,NA,NA,NA,NA
2013,8,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),8,0,0,NA,NA,NA,NA,NA,NA
2013,6,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served); Grocery store,16,0,0,cheese platter,NA,Dairy,NA,NA,NA
2013,8,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - Sit-down dining,7,1,0,NA,NA,NA,NA,NA,NA
2013,9,Illinois,Food,salmonella,Enteritidis,confirmed,Restaurant - Sit-down dining,23,7,0,"refried beans, unspecified",NA,Multiple,NA,NA,NA
2013,5,Illinois,Food,salmonella,"I 4,[5],12:i:-",confirmed,Restaurant - Sit-down dining,10,2,0,NA,NA,NA,NA,NA,NA
2013,8,Iowa,Food,salmonella,Hartford,confirmed,Religious facility,4,0,0,NA,NA,NA,NA,NA,NA
2013,9,Iowa,Animal Contact,cryptosporidium,NA,confirmed,Farm/dairy,4,0,0,NA,NA,NA,NA,NA,NA
2013,10,Illinois,Food,NA,NA,NA,"Restaurant - ""Fast-food""(drive up service or pay at counter)",12,0,0,tuscan chicken subs; tuscan chicken salads,NA,Multiple,NA,NA,NA
2013,10,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),11,0,0,NA,NA,NA,NA,NA,NA
2013,11,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,3,0,0,"pizza, vegetable; lettuce based salads",NA,Multiple,NA,NA,NA
2013,11,Illinois,Food,NA,NA,NA,Restaurant - other or unknown type,3,0,0,lettuce based salads,NA,Multiple,NA,NA,NA
2013,10,Iowa,Food,cryptosporidium,NA,confirmed,Private home/residence,10,1,0,"apple cider, unpasteurized","apple cider, unpasteurized",Fruits,NA,NA,NA
2013,10,Iowa,Food,cryptosporidium,NA, suspected,Private home/residence,10,1,0,"apple cider, unpasteurized","apple cider, unpasteurized",Fruits,NA,NA,NA
2013,10,Iowa,Food,cryptosporidium,NA, confirmed,Private home/residence,10,1,0,"apple cider, unpasteurized","apple cider, unpasteurized",Fruits,NA,NA,NA
2013,10,Illinois,Water,legionella,serogroup 1,confirmed,Club (Requires Membership),2,2,0,NA,NA,NA,Recreational water -- treated,Spa/Whirlpool/Hot Tub,Reviewed
2013,10,Iowa,Indeterminate/Other/Unknown,cryptosporidium,NA,confirmed,Religious facility,3,0,0,NA,NA,NA,NA,NA,NA
2013,10,Iowa,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,20,0,0,NA,NA,NA,NA,NA,NA
2013,9,Iowa,Person-to-person,shigella,subgroup D,confirmed,"Other, specify",332,0,0,NA,NA,NA,NA,NA,NA
2013,12,Iowa,Person-to-person,shigella,NA,suspected,Long-term care/nursing home/assisted living facility,16,1,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Food,salmonella,Subspecies I; Typhimurium,suspected,Unknown,3,0,0,NA,NA,NA,NA,NA,NA
2013,3,Iowa,Food,salmonella,Subspecies I; Typhimurium, suspected,Unknown,3,0,0,NA,NA,NA,NA,NA,NA
2013,4,Iowa,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,0,0,NA,NA,NA,NA,NA,NA
2013,9,Iowa,Person-to-person,NA,NA,NA,School/college/university,30,0,0,NA,NA,NA,NA,NA,NA
2013,12,Illinois,Food,NA,NA,NA,Restaurant - Sit-down dining,13,0,0,NA,NA,NA,NA,NA,NA
2013,11,Illinois,Food,NA,NA,NA,Caterer (food prepared off-site from where served),19,0,0,NA,NA,NA,NA,NA,NA
2013,9,Illinois,Water,giardia unknown,NA,confirmed,Park - Unknown,69,0,0,NA,NA,NA,Other/Environmental water,River/Stream,Reviewed
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,8,0,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,1,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,15,0,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,26,2,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,30,5,0,NA,NA,NA,NA,NA,NA
2013,1,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,24,0,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,School/college/university,25,0,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,6,0,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,29,3,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,49,0,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,rotavirus,NA,confirmed,Long-term care/nursing home/assisted living facility,43,3,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,5,1,1,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,11,2,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,rotavirus,NA,suspected,Long-term care/nursing home/assisted living facility,13,0,0,NA,NA,NA,NA,NA,NA
2013,2,Wisconsin,Person-to-person,NA,NA,NA,Long-term care/nursing home/assisted living facility,10,0,0,NA,NA,NA,NA,NA,NA
